| Atletico-MG          | Palmeiras            |     2 x 0     | 2021-02-25 |
----------------------------------------------------------------------------
| Atletico-MG          | Bahia                |     1 x 1     | 2021-02-13 |
----------------------------------------------------------------------------
| Atletico-MG          | Fortaleza            |     2 x 0     | 2021-01-31 |
----------------------------------------------------------------------------
| Atletico-MG          | Santos               |     2 x 0     | 2021-01-26 |
----------------------------------------------------------------------------
| Atletico-MG          | Atletico-GO          |     3 x 1     | 2021-01-17 |
----------------------------------------------------------------------------
| Atletico-MG          | Coritiba             |     2 x 0     | 2020-12-26 |
----------------------------------------------------------------------------
| Atletico-MG          | Internacional        |     2 x 2     | 2020-12-06 |
----------------------------------------------------------------------------
| Atletico-MG          | Botafogo-RJ          |     2 x 1     | 2020-11-25 |
----------------------------------------------------------------------------
| Atletico-MG          | Athletico-PR         |     0 x 2     | 2020-11-18 |
----------------------------------------------------------------------------
| Atletico-MG          | Flamengo             |     4 x 0     | 2020-11-08 |
----------------------------------------------------------------------------
| Atletico-MG          | Sport                |     0 x 0     | 2020-10-24 |
----------------------------------------------------------------------------
| Atletico-MG          | Fluminense           |     1 x 1     | 2020-10-14 |
----------------------------------------------------------------------------
| Atletico-MG          | Goias                |     3 x 0     | 2020-10-10 |
----------------------------------------------------------------------------
| Atletico-MG          | Vasco                |     4 x 1     | 2020-10-04 |
----------------------------------------------------------------------------
| Atletico-MG          | Gremio               |     3 x 1     | 2020-09-26 |
----------------------------------------------------------------------------
| Atletico-MG          | Bragantino           |     2 x 1     | 2020-09-13 |
----------------------------------------------------------------------------
| Atletico-MG          | Sao Paulo            |     3 x 0     | 2020-09-03 |
----------------------------------------------------------------------------
| Atletico-MG          | Ceara                |     2 x 0     | 2020-08-16 |
----------------------------------------------------------------------------
| Atletico-MG          | Corinthians          |     3 x 2     | 2020-08-12 |
----------------------------------------------------------------------------
