| Vasco                | Goias                |     3 x 2     | 2021-02-25 |
----------------------------------------------------------------------------
| Vasco                | Internacional        |     0 x 2     | 2021-02-14 |
----------------------------------------------------------------------------
| Vasco                | Bahia                |     0 x 0     | 2021-01-31 |
----------------------------------------------------------------------------
| Vasco                | Atletico-MG          |     3 x 2     | 2021-01-23 |
----------------------------------------------------------------------------
| Vasco                | Coritiba             |     0 x 1     | 2021-01-16 |
----------------------------------------------------------------------------
| Vasco                | Botafogo-RJ          |     3 x 0     | 2021-01-10 |
----------------------------------------------------------------------------
| Vasco                | Santos               |     1 x 0     | 2020-12-20 |
----------------------------------------------------------------------------
| Vasco                | Fluminense           |     1 x 1     | 2020-12-13 |
----------------------------------------------------------------------------
| Vasco                | Ceara                |     1 x 4     | 2020-11-30 |
----------------------------------------------------------------------------
| Vasco                | Fortaleza            |     0 x 0     | 2020-11-19 |
----------------------------------------------------------------------------
| Vasco                | Palmeiras            |     0 x 1     | 2020-11-08 |
----------------------------------------------------------------------------
| Vasco                | Corinthians          |     1 x 2     | 2020-10-21 |
----------------------------------------------------------------------------
| Vasco                | Flamengo             |     1 x 2     | 2020-10-10 |
----------------------------------------------------------------------------
| Vasco                | Bragantino           |     1 x 1     | 2020-09-27 |
----------------------------------------------------------------------------
| Vasco                | Atletico-GO          |     1 x 2     | 2020-09-10 |
----------------------------------------------------------------------------
| Vasco                | Athletico-PR         |     1 x 0     | 2020-09-06 |
----------------------------------------------------------------------------
| Vasco                | Gremio               |     0 x 0     | 2020-08-23 |
----------------------------------------------------------------------------
| Vasco                | Sao Paulo            |     2 x 1     | 2020-08-16 |
----------------------------------------------------------------------------
| Vasco                | Sport                |     2 x 0     | 2020-08-13 |
----------------------------------------------------------------------------
